V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18
1,10004,1,1,4,4000,B002,1,1,S122,7,700,50000,5,19.18,1103,48,0
1,10003,1,3,4,2220,B002,1,1,S122,7,0,37000,4,19.18,1103,42,0
0,10002,1,1,2,1900,B001,1,1,S122,7,0,32000,4,19.18,1103,37,0
0,10045,3,3,4,1600,B004,1,0,S122,7,0,40000,4,19.18,1103,31,0
0,10003,1,3,4,1560,B010,0,0,S122,7,0,40000,4,19.18,1103,36,0
0,10022,2,3,2,1050,B004,1,0,S122,7,0,40000,4,19.18,1103,53,0
1,10001,1,2,4,2300,B001,1,1,S122,7,526.6,10000,2,19.18,1103,35,0
1,10026,3,3,4,3000,B002,1,1,S122,7,0,50000,4,13.5,1354,48,0
1,10002,1,3,4,2200,B001,1,1,S122,7,0,30000,4,16.75,862,37,0
1,10004,1,1,4,1800,B006,1,1,S122,7,0,29000,4,31.5,1070,63,0
1,10006,1,2,2,4500,B001,1,1,S122,7,900,10000,1,13,893,42,0
1,10029,3,1,1,3700,B003,0,1,S122,7,0,76000,4,19.18,1103,51,0
1,10020,1,3,4,6700,B004,1,1,S122,7,1258.1,30000,3,13.99,1025,48,0
1,10010,1,2,4,2000,B002,1,1,S122,7,0,34000,4,16.75,977,47,0
1,10003,1,1,4,2655,B031,0,1,S122,7,189.9,20000,3,19.18,1103,55,0
1,10028,3,1,4,2000,B002,1,1,S122,7,500,18000,4,33,680,69,0
1,10002,1,1,4,1500,B002,1,1,S122,7,0,20000,4,19.18,1103,32,0
0,10001,1,3,1,2700,B001,1,1,S122,7,0,46000,4,16.75,1321,54,0
0,10005,1,2,4,1250,B002,1,0,S122,7,500,40000,4,19.18,1103,35,0
0,10003,1,1,3,2000,B002,1,1,S122,7,0,47000,5,19.18,1103,42,0
0,10057,3,3,4,6950,B009,0,0,S122,7,1030,40000,4,19.18,1103,48,0
1,10008,1,1,4,3000,B001,1,1,S122,7,0,10000,2,19.18,1103,53,0
1,10088,3,3,4,4100,B003,0,1,S122,7,820,40000,5,19.18,1103,71,0
1,10006,1,2,4,4500,B002,1,1,S122,7,0,81000,4,14.49,2233,44,0
1,10020,1,1,4,6100,B003,0,1,S122,7,1190,40000,4,13.99,1093,69,0
0,10155,3,3,4,1700,B001,1,0,S122,7,0,40000,4,19.18,1103,59,0
0,10155,3,3,4,1700,B001,1,0,S122,7,0,40000,4,19.18,1103,42,0
0,10005,1,1,4,2145,B019,0,0,S122,7,235,40000,4,19.18,1103,52,0
0,10005,1,1,4,2145,B019,0,0,S122,7,235,40000,4,19.18,1103,46,0
1,10004,1,2,4,3380,B004,1,1,S122,7,280,30000,3,13.99,1025,62,0
1,10005,1,1,1,3800,B003,0,1,S122,7,814.4,46000,5,19.18,1103,56,0
0,10004,1,2,3,1350,B002,1,0,S122,7,0,40000,4,19.18,1103,35,0
1,10005,1,3,4,2530,B002,1,1,S122,7,0,7000,2,19.18,1103,42,0
0,10001,1,3,4,10000,B011,1,0,S122,7,2400,40000,4,19.18,1103,69,0
0,10003,1,2,4,1600,B007,0,0,S122,7,0,40000,4,19.18,1103,41,0
1,10001,1,2,4,2900,B002,1,1,S122,7,0,40000,4,19.18,1103,32,0
0,10001,1,2,4,2530,B001,1,0,S122,7,0,40000,4,19.18,1103,59,0
1,10001,1,1,4,2500,B019,0,1,S122,7,0,51000,5,19.18,1103,66,0
1,10007,1,1,4,2500,B003,0,1,S122,7,0,35000,5,15.5,842,58,0
0,10004,1,1,4,3500,B018,0,0,S122,7,0,40000,4,19.18,1103,40,0
0,10004,1,3,3,2880,B001,1,0,S122,7,0,40000,4,19.18,1103,34,0
1,10064,3,1,4,2800,B001,1,1,S122,7,0,40000,4,19.18,1103,64,0
1,10007,1,2,4,2100,B032,0,1,S122,7,292.1,10000,3,31.5,433,39,0
0,10004,1,1,4,1500,B001,1,1,S122,7,0,24000,4,18.25,708,41,0
1,10004,1,2,1,2000,B001,1,1,S122,7,0,34000,4,14.5,938,70,0
0,10088,3,1,4,1290,B002,1,0,S122,7,0,40000,4,19.18,1103,69,0
1,10001,1,2,4,2500,B001,1,1,S122,7,300,20000,5,19.18,1103,43,0
0,10407,3,3,4,2412.8,B001,1,0,S122,7,229.2,40000,4,19.18,1103,37,0
1,10004,1,3,4,15100,B002,1,1,S122,7,0,120000,5,13.75,2777,38,0
1,10005,1,2,4,2000,B004,1,1,S122,7,0,28000,3,19.18,1103,50,0
1,10004,1,3,4,1550,B003,0,1,S122,7,0,16000,2,31.5,907,55,0
1,10005,1,1,4,1700,B002,1,1,S122,7,0,27000,4,19.18,1103,48,0
1,10002,1,3,4,2800,B002,1,1,S122,7,200,10000,3,15.75,350,34,0
0,10003,1,2,4,1400,B001,1,0,S122,7,0,40000,4,19.18,1103,59,0
0,10005,1,3,4,1500,B019,0,0,S122,7,0,40000,4,19.18,1103,55,0
0,10006,1,1,4,2630,B001,1,0,S122,7,0,40000,4,19.18,1103,46,0
1,10001,1,2,4,3500,B001,1,1,S122,7,0,40000,5,19.18,1103,52,0
1,10003,1,1,4,1800,B012,0,1,S122,7,0,29000,4,31.5,1070,33,0
0,10017,2,3,4,1150,B013,0,0,S122,7,0,40000,4,19.18,1103,54,0
1,10005,1,2,3,1750,B001,1,1,S122,7,0,28000,4,18.25,826,39,0
0,10004,1,2,4,4000,B002,1,0,S122,7,0,40000,4,19.18,1103,34,0
1,10302,3,3,4,3000,B003,0,1,S122,7,0,82000,5,13.75,1897,53,0
1,10003,1,1,4,3400,B009,0,1,S122,7,0,73000,5,19.18,1103,45,0
0,10005,1,1,4,4000,B004,1,1,S122,7,0,72000,4,14.85,1998,38,0
0,10005,1,1,4,4240,B002,1,0,S122,7,0,40000,4,19.18,1103,47,0
0,10003,1,3,4,1400,B017,0,0,S122,7,0,40000,4,19.18,1103,54,0
1,10196,2,1,4,3000,B012,0,1,S122,7,0,30000,5,16.25,734,67,0
1,10007,1,1,4,2200,B003,0,1,S122,7,0,35000,4,31.5,1291,35,0
0,10003,1,3,4,1500,B017,0,0,S122,7,0,40000,4,19.18,1103,51,0
0,10002,1,1,4,12000,B004,1,0,S122,7,2000,40000,4,19.18,1103,36,0
1,10002,1,2,4,15400,B001,1,1,S122,7,6500,82000,5,19.18,1103,70,1
1,10004,1,1,4,1200,B002,1,1,S122,7,0,19000,4,19.18,1103,44,0
1,10005,1,2,4,1850,B004,1,1,S122,7,0,31000,4,19.18,1103,38,0
1,10002,1,1,4,1400,B001,1,1,S122,7,0,10000,2,31.5,567,31,0
0,10001,1,2,4,850,B001,1,0,S122,7,0,40000,4,19.18,1103,44,0
0,10319,3,1,4,2000,B001,1,0,S122,7,0,40000,4,19.18,1103,52,0
0,10319,3,1,4,2000,B001,1,0,S122,7,0,40000,4,19.18,1103,66,0
1,10004,1,1,4,1700,B001,1,1,S122,7,0,10000,1,19.18,1103,49,0
1,10003,1,2,4,5000,B001,1,1,S122,7,0,50000,5,19.18,1103,47,0
1,10004,1,1,4,7000,B021,1,1,S122,7,0,126000,4,13.99,3443,33,0
0,10002,1,2,2,14700,B005,1,0,S122,7,6500,40000,4,19.18,1103,63,0
1,10018,3,3,4,1245,B002,1,1,S122,7,0,19000,4,19.18,1103,40,0
0,10001,1,1,4,1500,B001,1,0,S122,7,0,40000,4,19.18,1103,51,0
1,10001,1,1,4,3500,B013,0,1,S122,7,0,60000,4,19.18,1103,46,0
0,10002,1,2,2,530,B005,1,0,S122,7,0,40000,4,19.18,1103,49,0
0,10002,1,2,2,5300,B005,1,0,S122,7,0,40000,4,19.18,1103,31,0
1,10017,2,1,4,1800,B003,0,1,S122,7,0,27000,4,19.18,1103,52,0
1,10025,1,2,1,10000,B001,1,1,S122,7,4000,10000,1,19.18,1103,47,0
0,10004,1,2,4,1150,B002,1,0,S122,7,300,40000,4,19.18,1103,65,0
1,10004,1,2,4,2200,B004,1,1,S122,7,0,37000,4,19.18,1103,70,0
1,10036,3,3,4,2000,B004,1,1,S122,7,500,10000,2,33,575,57,0
1,10020,1,1,4,3800,B004,1,1,S122,7,0,81000,5,13.99,1884,67,0
0,10007,1,3,4,1200,B021,1,0,S122,7,250,40000,4,19.18,1103,32,0
0,10004,1,1,4,2500,B022,0,0,S122,7,1500,40000,4,19.18,1103,38,0
1,10019,2,2,4,2200,B001,1,1,S122,7,0,35000,4,31.5,1291,37,0
1,10004,1,1,4,1800,B055,0,1,S122,7,300,15000,5,18.25,383,62,0
1,10004,1,2,4,1792.9,B009,0,1,S122,7,0,29000,4,19.18,1103,32,0
1,10004,1,1,4,1600,B024,0,1,S122,7,0,26000,4,31.5,959,51,0
0,10010,1,1,4,1500,B001,1,0,S122,7,0,40000,4,19.18,1103,42,0
1,10003,1,3,4,2220,B002,1,1,S122,7,0,20000,3,19.18,1103,58,0
1,10013,2,1,4,1250,B001,1,1,S122,7,250,10000,3,19.18,1103,37,0
1,10007,1,1,4,2000,B044,1,1,S122,7,0,32000,4,31.5,1180,41,0
1,10001,1,3,4,5100,B001,1,1,S122,7,0,88000,4,19.18,1103,68,0
1,10002,1,1,4,3500,B003,0,1,S122,7,0,60000,4,19.18,1103,54,0
1,10005,1,1,1,3300,B004,1,1,S122,7,0,60000,4,13.99,1639,62,0
1,10001,1,1,4,20000,B003,0,1,S122,7,0,100000,5,19.18,1103,33,0
1,10005,1,2,2,3000,B001,1,1,S122,7,0,54000,4,19.18,1103,46,0
0,10039,2,3,4,1450,B007,0,0,S122,7,0,40000,4,19.18,1103,49,0
0,10002,1,2,4,1000,B002,1,0,S122,7,0,40000,4,19.18,1103,54,0
1,10006,1,1,4,9000,B001,1,1,S122,7,0,130000,4,19.18,1103,55,0
1,10396,3,1,4,3000,B001,1,1,S122,7,0,30000,3,19.18,1103,51,0
1,10009,2,2,4,1200,B001,1,1,S122,7,0,19000,4,18.25,561,39,0
0,10003,1,1,4,750,B024,0,0,S122,7,0,40000,4,19.18,1103,61,0
1,10015,3,1,1,3900,B003,0,1,S122,7,0,80000,4,15.25,2237,42,0
1,10008,1,2,4,9000,B002,1,1,S122,7,2220,125000,5,19.18,1103,52,1
1,10002,1,2,4,1400,B003,0,1,S122,7,0,22000,4,31.5,811,38,0
1,10002,1,1,4,2100,B003,0,1,S122,7,0,35000,4,19.18,1103,48,0
0,10001,1,1,4,1500,B025,0,0,S122,7,0,40000,4,19.18,1103,65,0
1,10006,1,3,3,1950,B003,0,1,S122,7,0,33000,4,19.18,1103,69,0
0,10003,1,1,4,1500,B024,0,0,S122,7,0,40000,4,19.18,1103,59,0
1,10024,1,1,4,6000,B002,1,1,S122,7,0,108000,4,19.18,1103,49,1
1,10004,1,3,2,2300,B001,1,1,S122,7,0,50000,5,14.25,1170,46,0
1,10004,1,2,4,6200,B001,1,1,S122,7,0,107000,4,13.75,2911,38,0
0,10006,1,3,4,3300,B002,1,0,S122,7,1600,40000,4,19.18,1103,47,0
0,10168,3,3,4,1890,B008,0,0,S122,7,0,40000,4,19.18,1103,61,0
1,10192,3,1,4,2400,B001,1,1,S122,7,180,10000,4,19.18,1103,36,0
0,10177,3,3,4,1900,B008,0,0,S122,7,0,40000,4,19.18,1103,54,0
0,10003,1,3,1,6000,B001,1,0,S122,7,2500,40000,4,19.18,1103,53,0
0,10002,1,1,4,5200,B001,1,0,S122,7,4000,40000,4,19.18,1103,59,0
0,10003,1,3,4,1500,B004,1,0,S122,7,0,40000,4,19.18,1103,59,0
1,10005,1,2,4,4500,B002,1,1,S122,7,0,10000,1,13.99,898,59,0
1,10004,1,2,4,12000,B001,1,1,S122,7,3700,20000,1,19.18,1103,45,0
1,10001,1,1,4,8000,B010,0,1,S122,7,0,144000,4,19.18,1103,70,0
0,10006,1,1,4,1500,B003,0,1,S122,7,0,24000,4,19.18,1103,68,0
1,10017,2,1,4,1200,B004,1,1,S122,7,0,18000,4,35.5,707,36,0
1,10007,1,2,4,1300,B001,1,1,S122,7,0,19000,4,35.5,746,67,0
0,10001,1,1,4,1720,B003,0,0,S122,7,0,40000,4,19.18,1103,50,0
0,10010,1,3,1,2050,B002,1,1,S122,7,0,35000,4,19.18,1103,38,0
1,10007,1,3,4,1600,B011,1,1,S122,7,0,24000,4,19.18,1103,30,0
0,10027,1,2,4,1700,B006,1,0,S122,7,0,40000,4,19.18,1103,56,0
1,10013,2,1,4,1500,B001,1,1,S122,7,0,22000,4,19.18,1103,47,0
1,10004,1,1,4,2000,B018,0,1,S122,7,0,20000,4,17.5,582,65,0
0,10006,1,2,4,1050,B001,1,0,S122,7,0,40000,4,19.18,1103,52,0
1,10004,1,2,1,2300,B005,1,1,S122,7,0,39000,4,19.18,1103,63,0
0,10001,1,2,4,5000,B006,1,0,S122,7,0,40000,4,19.18,1103,68,0
0,10004,1,3,4,3050,B002,1,0,S122,7,0,40000,4,19.18,1103,70,0
1,10007,1,3,3,2000,B002,1,1,S122,7,0,32000,4,19.18,1103,66,0
1,10017,2,1,4,2500,B001,1,1,S122,7,0,40000,4,19.18,1103,40,0
1,10002,1,2,2,5500,B005,1,1,S122,7,0,100000,5,19.18,1103,65,0
1,10001,1,1,4,3600,B001,1,1,S122,7,0,30000,3,13.99,1025,33,0
1,10004,1,2,2,4200,B001,1,1,S122,7,0,73000,4,19.18,1103,31,0
1,10001,1,1,4,3000,B001,1,1,S122,7,0,30000,3,13.99,1025,66,0
1,10001,1,1,4,2000,B003,0,1,S122,7,0,34000,4,19.18,1103,49,0
1,10005,1,3,1,12000,B004,1,1,S122,7,0,150000,4,19.05,4489,60,0
1,10007,1,1,4,2300,B003,0,1,S122,7,0,37000,4,19.18,1103,31,0
1,10002,1,2,4,7000,B002,1,1,S122,7,0,10000,1,13.99,898,64,0
1,10004,1,3,4,2800,B002,1,1,S122,7,0,30000,4,19.18,1103,48,0
0,10005,1,2,4,4000,B001,1,0,S122,7,2800,40000,4,19.18,1103,30,0
0,10006,1,3,1,5000,B001,1,1,S122,7,0,100000,4,19.18,1103,33,0
1,10006,1,2,4,1200,B001,1,1,S122,7,0,19000,4,19.18,1103,67,0
1,10001,1,2,4,2550,B011,1,1,S122,7,0,20000,4,27,686,59,0
1,10090,3,3,1,2200,B002,1,1,S122,7,0,10000,1,19.18,1103,39,0
1,10010,1,1,4,2400,B001,1,1,S122,7,0,40000,4,19.18,1103,58,0
1,10002,1,1,4,2000,B001,1,1,S122,7,0,34000,4,18.15,1001,35,0
0,10002,1,2,4,2550,B001,1,0,S122,7,500,40000,4,19.18,1103,67,0
0,10003,1,1,4,1500,B008,0,0,S122,7,0,40000,4,19.18,1103,62,0
0,10010,1,1,2,1900,B002,1,1,S122,7,0,32000,4,18.25,944,38,0
1,10005,1,1,4,1200,B004,1,1,S122,7,0,10000,3,19.18,1103,54,0
0,10006,1,1,4,1550,B013,0,0,S122,7,500,40000,4,19.18,1103,56,0
0,10124,3,3,4,1100,B014,1,0,S122,7,400,40000,4,19.18,1103,55,0
1,10002,1,3,4,2500,B015,1,1,S122,7,0,42000,4,18.15,1237,43,0
0,10235,3,3,4,1000,B001,1,0,S122,7,0,40000,4,19.18,1103,63,0
1,10235,3,2,4,3000,B001,1,1,S122,7,0,56000,5,15.5,1347,50,0
0,10005,1,2,4,1950,B005,1,0,S122,7,1000,40000,4,19.18,1103,39,0
0,10001,1,1,4,1720,B003,0,0,S122,7,0,40000,4,19.18,1103,45,0
1,10003,1,2,4,2500,B001,1,1,S122,7,1000,29000,5,19.18,1103,53,0
1,10002,1,2,4,5000,B002,1,1,S122,7,0,87000,4,19.18,1103,39,0
1,10006,1,2,4,1300,B002,1,1,S122,7,0,21000,4,19.18,1103,69,0
1,10006,1,2,4,4700,B004,1,1,S122,7,0,84000,4,13.99,2295,52,0
1,10003,1,2,4,3700,B001,1,1,S122,7,0,64000,4,19.18,1103,37,0
1,10002,1,3,1,3500,B004,1,1,S122,7,0,60000,4,13,1610,57,0
1,10007,1,1,4,1850,B003,0,1,S122,7,0,30000,4,31.5,1107,31,0
1,10002,1,2,4,1800,B004,1,1,S122,7,0,29000,4,19.18,1103,35,0
1,10002,1,2,4,3280,B001,1,1,S122,7,233.5,30000,3,13.99,1025,44,0
0,10005,1,3,4,4000,B004,1,1,S122,7,0,72000,4,23.5,2327,52,0
1,10015,3,1,4,1200,B002,1,1,S122,7,0,18000,4,19.18,1103,47,0
0,10087,3,1,4,8250,B007,0,0,S122,7,6750,40000,4,19.18,1103,65,0
1,10026,3,3,4,1300,B004,1,1,S122,7,0,19000,4,37,764,56,0
0,10007,1,1,4,1968.6,B036,0,0,S122,7,950,40000,4,19.18,1103,51,0
1,10008,1,3,4,3200,B007,0,1,S122,7,0,62000,4,13.99,1694,34,0
0,10007,1,1,4,1968.6,B036,0,0,S122,7,950,40000,4,19.18,1103,68,0
1,10001,1,1,2,9500,B001,1,1,S122,7,0,120000,4,15.25,3355,47,0
0,10002,1,2,4,7100,B004,1,0,S122,7,1400,40000,4,19.18,1103,67,1
1,10010,1,3,4,4000,B011,1,1,S122,7,0,69000,4,13,1851,65,0
1,10002,1,3,4,3500,B004,1,1,S122,7,0,60000,4,19.18,1103,50,0
1,10002,1,1,4,7000,B011,1,1,S122,7,0,120000,4,19.18,1103,32,0
0,10004,1,1,4,1200,B001,1,0,S122,7,0,40000,4,19.18,1103,35,0
0,10005,1,1,4,2700,B005,1,1,S122,7,0,51000,4,19.18,1103,69,0
1,10002,1,2,4,3500,B002,1,1,S122,7,598.5,40000,5,19.18,1103,50,0
1,10004,1,2,4,5120,B002,1,1,S122,7,0,20000,4,17.5,582,63,0
0,10012,1,2,4,1400,B002,1,0,S122,7,0,40000,4,19.18,1103,64,0
1,10186,3,1,4,3050,B023,0,1,S122,7,950,23000,5,19.18,1103,51,0
0,10003,1,1,4,1400,B004,1,0,S122,7,0,40000,4,19.18,1103,56,0
0,10002,1,2,4,4200,B005,1,0,S122,7,4000,40000,4,19.18,1103,45,0
0,10005,1,1,4,2500,B001,1,1,S122,7,512.6,30000,5,19.18,1103,65,0
1,10002,1,2,4,2014,B004,1,1,S122,7,0,33000,4,18.15,972,68,0
1,10002,1,1,4,2048,B002,1,1,S122,7,0,34000,4,19.18,1103,54,0
1,10002,1,3,4,2650,B001,1,1,S122,7,754.6,10000,5,19.18,1103,49,0
0,10010,1,1,2,1900,B002,1,1,S122,7,0,32000,4,18.25,944,64,0
1,10005,1,2,4,3500,B001,1,1,S122,7,0,30000,2,19.18,1103,32,0
1,10004,1,2,4,5120,B002,1,1,S122,7,0,50000,4,15.25,1398,34,0
0,10028,3,1,4,1400,B001,1,0,S122,7,400,40000,4,19.18,1103,68,0
0,10001,1,1,4,12600,B014,1,1,S122,7,0,100000,3,13.99,3417,46,1
1,10006,1,1,4,7000,B001,1,1,S122,7,0,99000,2,19.18,1103,61,0
0,10001,1,1,4,3300,B001,1,1,S122,7,800,30000,3,19.18,1103,42,0
1,10005,1,1,4,4500,B019,0,1,S122,7,0,81000,4,13.99,2213,31,0
1,10004,1,1,4,1650,B002,1,1,S122,7,0,7000,1,31.5,688,51,0
1,10002,1,2,4,1200,B012,0,1,S122,7,0,19000,4,19.18,1103,64,0
1,10004,1,1,4,2100,B001,1,1,S122,7,0,30000,4,19.18,1103,66,0
0,10012,1,3,1,2100,B002,1,0,S122,7,0,40000,4,19.18,1103,55,0
0,10003,1,2,4,1900,B005,1,0,S122,7,0,40000,4,19.18,1103,43,0
1,10011,2,1,4,1250,B010,0,1,S122,7,0,19000,4,19.18,1103,47,0
0,10012,1,1,4,800,B002,1,0,S122,7,0,40000,4,19.18,1103,40,0
0,10019,2,1,4,1768.9,B012,0,0,S122,7,150,40000,4,19.18,1103,50,0
1,10002,1,1,1,2400,B003,0,1,S122,7,0,40000,4,19.18,1103,51,0
0,10077,3,2,4,4000,B001,1,0,S122,7,2000,40000,4,19.18,1103,50,0
1,10017,2,1,4,2000,B023,0,1,S122,7,250,9000,1,19.18,1103,66,0
1,10022,2,2,4,4000,B001,1,1,S122,7,0,72000,4,14.85,1998,60,0
0,10019,2,1,4,2500,B004,1,0,S122,7,0,40000,4,19.18,1103,44,0
0,10108,3,2,4,2900,B004,1,0,S122,7,0,40000,4,19.18,1103,68,0
0,10017,2,1,4,4500,B001,1,0,S122,7,2160,40000,4,19.18,1103,42,0
0,10002,1,1,4,1150,B012,0,0,S122,7,0,40000,4,19.18,1103,66,0
1,10002,1,2,4,6000,B001,1,1,S122,7,0,100000,4,16.5,2860,48,0
0,10003,1,1,4,1350,B023,0,0,S122,7,165,40000,4,19.18,1103,53,0
1,10004,1,3,4,4200,B002,1,1,S122,7,0,50000,5,15.25,1196,60,0
0,10003,1,1,4,2000,B023,0,1,S122,7,165,10000,3,28.5,416,50,0
1,10003,1,1,4,7500,B005,1,1,S122,7,0,135000,4,13.99,3688,71,0
1,10005,1,1,4,2000,B019,0,1,S122,7,0,34000,4,28.5,1195,54,0
0,10003,1,2,4,1050,B002,1,0,S122,7,0,40000,4,19.18,1103,65,0
1,10006,1,2,4,1780,B003,0,1,S122,7,0,28000,4,19.18,1103,53,0
1,10003,1,2,4,2400,B002,1,1,S122,7,0,40000,4,19.18,1103,39,0
1,10003,1,2,4,4000,B001,1,1,S122,7,500,10000,3,19.18,1103,48,0
0,10048,3,1,4,37500,B011,1,0,S122,7,0,40000,4,19.18,1103,44,0
0,10003,1,2,4,1500,B002,1,0,S122,7,300,40000,4,19.18,1103,70,0
1,10003,1,1,4,3200,B020,0,1,S122,7,0,55000,4,13.99,1503,47,0
1,10004,1,3,4,6000,B001,1,1,S122,7,1050,50000,3,14.5,1721,49,0
1,10003,1,1,4,2000,B004,1,1,S122,7,0,34000,4,19.18,1103,35,0
1,10004,1,1,4,1800,B002,1,1,S122,7,0,29000,4,31.5,1070,44,0
1,10003,1,1,4,1950,B002,1,1,S122,7,0,12000,1,19.18,1103,33,0
1,10011,2,1,4,7500,B024,0,1,S122,7,600,10000,1,14.85,902,68,0
0,10003,1,3,4,2054.1,B001,1,0,S122,7,0,40000,4,19.18,1103,33,0
0,10001,1,1,4,1766,B008,0,0,S122,7,0,40000,4,19.18,1103,41,0
1,10071,2,1,4,2100,B001,1,1,S122,7,200,10000,2,19.18,1103,43,0
1,10007,1,1,4,1790,B003,0,1,S122,7,0,27000,4,35.5,1060,66,0
0,10031,3,1,4,2100,B001,1,0,S122,7,0,40000,4,19.18,1103,41,0
0,10010,1,2,4,1200,B001,1,0,S122,7,0,40000,4,19.18,1103,45,0
0,10010,1,2,4,1200,B001,1,0,S122,7,0,40000,4,19.18,1103,51,0
0,10168,3,1,4,1750,B009,0,0,S122,7,0,40000,4,19.18,1103,59,0
1,10015,3,1,4,2500,B010,0,1,S122,7,300,10000,2,15.25,486,69,0
0,10049,3,1,4,1300,B001,1,1,S122,7,0,10000,3,19.18,1103,50,0
1,10001,1,3,4,2800,B001,1,1,S122,7,0,48000,4,14.25,1318,33,0
0,10003,1,1,4,1850,B030,1,1,S122,7,0,26000,3,28.5,1082,33,0
0,10003,1,3,4,2000,B007,0,1,S122,7,0,34000,4,28.5,1195,59,0
1,10002,1,1,4,3200,B001,1,1,S122,7,0,58000,4,19.18,1103,38,0
1,10002,1,1,4,2000,B026,1,1,S122,7,0,20000,3,16.75,711,68,0
1,10003,1,2,4,2500,B003,0,1,S122,7,0,41000,4,28.5,1441,62,0
0,10005,1,3,4,2000,B002,1,1,S122,7,0,12000,1,19.18,1103,34,0
1,10005,1,1,4,2000,B028,1,1,S122,7,0,20000,3,28.5,833,56,0
1,10004,1,3,2,10000,B001,1,1,S122,7,0,120000,4,19.18,1103,45,0
0,10076,3,1,4,3500,B003,0,0,S122,7,2500,40000,4,19.18,1103,47,0
1,10005,1,2,4,1500,B017,0,1,S122,7,0,20000,4,31.5,738,38,0
1,10005,1,3,1,6500,B002,1,1,S122,7,510,15000,3,19.18,1103,40,0
1,10052,3,2,4,4549.9,B041,1,1,S122,7,660,50000,4,16.2,1422,34,0
0,10002,1,1,4,2000,B001,1,1,S122,7,0,34000,4,19.18,1103,57,0
1,10002,1,2,3,5000,B002,1,1,S122,7,0,50000,5,12.99,1137,53,0
1,10005,1,2,4,5800,B001,1,1,S122,7,0,104000,4,13.99,2841,45,0
1,10002,1,3,4,2800,B002,1,1,S122,7,0,40000,5,16.75,989,51,0
0,10002,1,2,2,4150,B002,1,1,S122,7,0,70000,4,13,1878,44,0
0,10003,1,2,4,1100,B003,0,0,S122,7,500,40000,4,19.18,1103,47,0
0,10041,3,1,4,2400,B006,1,0,S122,7,0,40000,4,19.18,1103,66,0
1,10004,1,2,4,7000,B002,1,1,S122,7,0,50000,4,16.75,1436,34,0
0,10004,1,3,4,2800,B012,0,1,S122,7,780,20000,3,19.18,1103,32,0
1,10001,1,2,4,5500,B016,0,1,S122,7,0,30000,3,19.18,1103,36,0
0,10016,2,1,4,4000,B001,1,0,S122,7,0,40000,4,19.18,1103,68,0
1,10027,1,2,4,8700,B001,1,1,S122,7,2700,30000,2,13.99,1440,66,0
1,10011,2,3,4,1650,B002,1,1,S122,7,0,25000,4,18.25,738,53,0
1,10004,1,1,4,4300,B002,1,1,S122,7,0,100000,5,15.25,2392,67,0
0,10001,1,1,4,3754,B002,1,0,S122,7,1650,40000,4,19.18,1103,51,0
1,10001,1,3,4,2000,B002,1,1,S122,7,0,21000,2,28.5,1158,49,0
0,10638,3,1,4,4999.9,B004,1,1,S122,7,0,10000,5,19.18,1103,48,1
1,10006,1,3,1,3600,B001,1,1,S122,7,0,20000,5,19.18,1103,42,0
0,10001,1,1,4,1600,B002,1,0,S122,7,0,40000,4,19.18,1103,38,0
0,10003,1,2,4,2700.7,B002,1,0,S122,7,0,40000,4,19.18,1103,60,0
1,10004,1,1,2,1250,B001,1,1,S122,7,0,17000,3,19.18,1103,58,0
1,10004,1,1,4,1400,B001,1,1,S122,7,0,10000,3,31.5,433,68,0
1,10002,1,2,4,2600,B005,1,1,S122,7,370,20000,3,14.5,688,41,0
0,10023,2,1,4,36000,B001,1,0,S122,7,0,40000,4,19.18,1103,65,0
0,10039,2,3,4,3013.5,B002,1,0,S122,7,0,40000,4,19.18,1103,68,0
0,10001,1,1,4,2400,B001,1,0,S122,7,0,40000,4,19.18,1103,39,0
0,10001,1,1,4,1860,B005,1,0,S122,7,0,40000,4,19.18,1103,39,0
0,10039,2,1,4,2000,B001,1,0,S122,7,0,40000,4,19.18,1103,32,0
0,10003,1,1,4,2000,B001,1,0,S122,7,350,40000,4,19.18,1103,69,0
1,10572,3,1,4,4600,B033,0,1,S122,7,1000,20000,2,15.75,977,46,0
1,10002,1,1,1,5000,B003,0,1,S122,7,1000,20000,2,19.18,1103,65,0
1,10002,1,2,3,2320,B001,1,1,S122,7,0,46000,5,16.75,1137,56,0
1,10018,3,1,4,2150,B002,1,1,S122,7,0,20000,2,31.5,1134,44,0
1,10005,1,3,4,1900,B001,1,1,S122,7,0,32000,4,13.5,866,51,0
1,10002,1,1,4,1500,B031,0,1,S122,7,0,24000,4,31.5,885,41,0
0,10004,1,3,1,3000,B005,1,0,S122,7,420.6,40000,4,19.18,1103,56,0
0,10022,2,1,4,1800,B030,1,1,S122,7,0,10000,3,19.18,1103,67,0
1,10010,1,3,4,4100,B003,0,1,S122,7,0,72000,4,13.75,1958,37,0
1,10017,2,2,4,3000,B001,1,1,S122,7,0,43000,3,14.85,1487,41,0
1,10022,2,1,4,3200,B003,0,1,S122,7,0,57000,4,14.85,1582,61,0
0,10001,1,1,4,2000,B001,1,1,S122,7,428.4,10000,3,19.18,1103,56,0
1,10001,1,1,4,3500,B001,1,1,S122,7,0,50000,3,25.5,2001,45,0
1,10003,1,3,4,2300,B004,1,1,S122,7,0,10000,4,19.18,1103,45,0
